filename,width,height,class,xmin,ymin,xmax,ymax
Screenshot from R0010048_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,3615,976,3634,1019
Screenshot from R0010048_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,3792,998,3840,1022
Screenshot from R0010048_st.MP4 - 6.jpg,3840,1920,researcher,2319,175,3388,1883
Screenshot from R0010014_st.MP4 - 13.jpg,3840,1920,adult_standing_penguin,304,1071,365,1139
Screenshot from R0010014_st.MP4 - 13.jpg,3840,1920,adult_toboggan_penguin,457,1025,489,1054
Screenshot from R0010014_st.MP4 - 13.jpg,3840,1920,adult_toboggan_penguin,491,1041,550,1075
Screenshot from R0010014_st.MP4 - 13.jpg,3840,1920,adult_standing_penguin,1681,759,1704,794
Screenshot from R0010014_st.MP4 - 13.jpg,3840,1920,researcher,2419,941,2549,1158
Screenshot from R0010014_st.MP4 - 13.jpg,3840,1920,researcher,2866,1136,3110,1416
Screenshot from R0010014_st.MP4 - 13.jpg,3840,1920,adult_toboggan_penguin,3279,1186,3318,1206
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,researcher,1,370,354,1865
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,researcher,3259,367,3840,1783
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,researcher,1062,942,1086,973
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1725,981,1747,1016
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1785,1024,1848,1051
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1824,984,1844,1020
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1858,981,1887,1033
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1924,1012,1991,1134
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,juvenile_penguin,1983,999,2005,1027
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,juvenile_penguin,2007,992,2027,1031
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,2044,982,2069,1032
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,2059,1003,2094,1017
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,2128,975,2153,1014
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,2224,981,2245,1020
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,2262,975,2279,1006
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,2444,991,2474,1050
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,2590,986,2630,1006
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,2617,992,2658,1011
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,2646,1021,2717,1046
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,2665,996,2704,1017
Screenshot from R0010047_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,2747,1000,2796,1019
Screenshot from R0010042_st.MP4 - 5.jpg,3840,1920,researcher,2,420,800,1764
Screenshot from R0010042_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1855,1002,1873,1049
Screenshot from R0010042_st.MP4 - 5.jpg,3840,1920,juvenile_penguin,1879,1014,1897,1049
Screenshot from R0010042_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1841,1051,1898,1076
Screenshot from R0010042_st.MP4 - 5.jpg,3840,1920,juvenile_penguin,1876,1044,1906,1103
Screenshot from R0010042_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1895,1028,1939,1105
Screenshot from R0010042_st.MP4 - 5.jpg,3840,1920,researcher,3030,900,3067,1036
Screenshot from R0010042_st.MP4 - 5.jpg,3840,1920,researcher,3055,916,3089,1027
Screenshot from R0010042_st.MP4 - 5.jpg,3840,1920,researcher,3434,764,3674,1353
Screenshot from R0010042_st.MP4 - 5.jpg,3840,1920,researcher,3628,411,3840,1593
Screenshot from R0010014_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,312,1080,365,1144
Screenshot from R0010014_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,492,1039,555,1081
Screenshot from R0010014_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,1681,759,1706,800
Screenshot from R0010014_st.MP4 - 10.jpg,3840,1920,researcher,2283,880,2392,1062
Screenshot from R0010014_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,2531,985,2569,1026
Screenshot from R0010014_st.MP4 - 10.jpg,3840,1920,researcher,2751,1182,3087,1405
Screenshot from R0010014_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,3385,1189,3431,1217
Screenshot from R0010014_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,3701,1174,3738,1198
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,researcher,1,407,283,1801
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,researcher,3275,378,3840,1704
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,researcher,978,948,997,980
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1177,967,1190,995
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1633,984,1650,1015
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1686,1022,1752,1051
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1721,980,1738,1022
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1756,982,1778,1029
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1804,1008,1859,1121
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,juvenile_penguin,1875,996,1894,1025
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,juvenile_penguin,1898,988,1921,1027
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1933,983,1967,1029
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1952,990,1993,1012
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2004,975,2018,1006
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2028,973,2046,1008
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2113,975,2138,1011
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2153,973,2170,1008
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2311,987,2353,1046
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2373,985,2406,997
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2488,1005,2540,1026
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2508,1011,2550,1039
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2619,988,2663,1003
Screenshot from R0010047_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2683,986,2718,1003
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,researcher,1,451,227,1688
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,researcher,3209,449,3840,1699
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,1450,982,1487,1007
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,juvenile_penguin,1884,996,1909,1045
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,adult_standing_penguin,1898,974,1928,1048
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,2146,984,2187,1002
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,2240,984,2277,998
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,2375,977,2404,996
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,2396,982,2426,992
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,2556,984,2595,1003
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,adult_standing_penguin,2748,998,2798,1081
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,adult_standing_penguin,3064,1001,3093,1040
Screenshot from R0010045_st.MP4 - 7.jpg,3840,1920,adult_toboggan_penguin,3308,1025,3366,1045
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,researcher,187,733,1234,1875
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1436,908,1493,1019
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1503,902,1577,1071
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1576,884,1642,1048
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1644,900,1730,1108
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1727,934,1826,1105
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1893,900,2033,1200
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2012,893,2108,1086
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2085,907,2172,1134
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2201,932,2274,1093
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2167,966,2225,990
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,researcher,3436,978,3470,1037
Screenshot from R0010028_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1206,944,1238,958
Screenshot from R0010014_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,126,1123,156,1173
Screenshot from R0010014_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,488,1046,546,1084
Screenshot from R0010014_st.MP4 - 2.jpg,3840,1920,researcher,2074,773,2216,1062
Screenshot from R0010014_st.MP4 - 2.jpg,3840,1920,researcher,2834,1115,3065,1371
Screenshot from R0010014_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2781,1053,2822,1112
R0010003_st_Moment(17).jpg,3840,1920,researcher,471,957,524,1004
R0010003_st_Moment(17).jpg,3840,1920,researcher,542,903,574,1001
R0010003_st_Moment(17).jpg,3840,1920,researcher,571,920,601,993
R0010003_st_Moment(17).jpg,3840,1920,adult_standing_penguin,2345,975,2400,1078
R0010003_st_Moment(17).jpg,3840,1920,adult_standing_penguin,2118,974,2183,1100
R0010003_st_Moment(17).jpg,3840,1920,adult_standing_penguin,1999,979,2053,1072
R0010003_st_Moment(17).jpg,3840,1920,adult_standing_penguin,1920,972,1966,1072
R0010003_st_Moment(17).jpg,3840,1920,adult_standing_penguin,1816,982,1858,1046
R0010003_st_Moment(17).jpg,3840,1920,adult_toboggan_penguin,1688,1000,1759,1034
Screenshot from R0010045_st.MP4 - 13.jpg,3840,1920,researcher,1,475,275,1817
Screenshot from R0010045_st.MP4 - 13.jpg,3840,1920,researcher,3311,459,3840,1741
Screenshot from R0010045_st.MP4 - 13.jpg,3840,1920,juvenile_penguin,1371,964,1385,986
Screenshot from R0010045_st.MP4 - 13.jpg,3840,1920,adult_standing_penguin,1383,958,1399,988
Screenshot from R0010045_st.MP4 - 13.jpg,3840,1920,adult_standing_penguin,1910,985,1929,1029
Screenshot from R0010045_st.MP4 - 13.jpg,3840,1920,adult_toboggan_penguin,1985,1054,2041,1095
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,researcher,1,296,240,1778
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,researcher,3230,320,3840,1794
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,524,1004,560,1075
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,581,989,608,1002
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,788,997,821,1011
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,838,987,856,1025
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,900,999,923,1012
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,1038,988,1057,1000
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,1381,997,1416,1011
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,1445,1017,1482,1100
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,1430,1029,1479,1050
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,1498,1014,1535,1034
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,1578,1052,1658,1083
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,1738,1015,1785,1039
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,1829,1019,1881,1047
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,1907,1023,1956,1042
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,1907,1057,2005,1095
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,1999,1044,2052,1086
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,2134,988,2163,1032
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,juvenile_penguin,2199,996,2213,1021
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,2210,981,2239,1022
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,2291,1005,2326,1025
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,2375,976,2400,1027
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_toboggan_penguin,2461,1038,2516,1077
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,2433,967,2459,1012
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,2472,969,2496,1005
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,2496,965,2514,998
Screenshot from R0010044_st.MP4 - 8.jpg,3840,1920,adult_standing_penguin,2532,964,2553,1000
Screenshot from R0010014_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,494,1046,553,1086
Screenshot from R0010014_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,125,1148,163,1177
Screenshot from R0010014_st.MP4 - 4.jpg,3840,1920,researcher,2096,842,2266,1050
Screenshot from R0010014_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2700,1028,2738,1071
Screenshot from R0010014_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,3526,1203,3588,1234
Screenshot from R0010014_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2784,1074,2826,1095
Screenshot from R0010014_st.MP4 - 4.jpg,3840,1920,researcher,2856,1086,3106,1378
Screenshot from R0010014_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,63,1148,105,1184
Screenshot from R0010014_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1550,773,1590,794
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,researcher,2051,512,2804,1572
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1,928,46,1070
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,91,938,174,1092
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,290,948,371,1079
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,857,939,910,1047
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,900,940,970,1060
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1072,1007,1177,1044
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1304,946,1350,1033
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,researcher,1336,649,1501,1156
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1486,969,1523,985
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1725,978,1815,1008
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1954,937,2004,1011
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2070,922,2127,996
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2936,972,2983,998
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2989,935,3042,1029
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3102,950,3131,998
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3139,930,3197,1058
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3275,915,3351,1046
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3328,919,3420,1106
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3428,948,3528,1105
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3512,914,3596,1135
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3598,923,3672,1092
Screenshot from R0010035_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3741,925,3832,1108
R0010003_st_Moment(15).jpg,3840,1920,researcher,365,912,398,1002
R0010003_st_Moment(15).jpg,3840,1920,researcher,399,917,430,1000
R0010003_st_Moment(15).jpg,3840,1920,adult_toboggan_penguin,1490,997,1556,1030
R0010003_st_Moment(15).jpg,3840,1920,adult_standing_penguin,1590,972,1637,1073
R0010003_st_Moment(15).jpg,3840,1920,adult_standing_penguin,1640,974,1673,1053
R0010003_st_Moment(15).jpg,3840,1920,adult_standing_penguin,1678,985,1720,1079
R0010003_st_Moment(15).jpg,3840,1920,adult_standing_penguin,1766,972,1806,1077
R0010003_st_Moment(15).jpg,3840,1920,adult_standing_penguin,1936,983,2022,1090
R0010003_st_Moment(15).jpg,3840,1920,adult_standing_penguin,2091,981,2149,1076
R0010003_st_Moment(15).jpg,3840,1920,adult_standing_penguin,2429,978,2491,1081
Screenshot from R0010045_st.MP4 - 4.jpg,3840,1920,researcher,1,372,501,1709
Screenshot from R0010045_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,971,1011,1048,1053
Screenshot from R0010045_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1114,983,1156,1000
Screenshot from R0010045_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1870,980,1909,1051
Screenshot from R0010045_st.MP4 - 4.jpg,3840,1920,juvenile_penguin,1886,1000,1913,1058
Screenshot from R0010045_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2403,980,2424,1019
Screenshot from R0010045_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2512,980,2526,1003
Screenshot from R0010045_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2662,994,2699,1008
Screenshot from R0010045_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1062,982,1094,991
Screenshot from R0010045_st.MP4 - 4.jpg,3840,1920,researcher,3419,567,3840,1765
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,researcher,6,372,740,1780
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1482,998,1518,1048
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1667,1004,1689,1053
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,juvenile_penguin,1690,1018,1711,1052
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,1859,1049,1947,1071
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,1996,1013,2036,1080
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,juvenile_penguin,2003,1039,2039,1085
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,researcher,2565,900,2623,1036
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,researcher,2917,801,3048,1206
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,3040,992,3083,1016
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3072,962,3097,1012
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3273,964,3307,1021
Screenshot from R0010042_st.MP4 - 2.jpg,3840,1920,researcher,3564,384,3840,1745
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,researcher,798,328,1646,1838
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,118,1069,194,1206
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,244,1108,333,1150
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1692,924,1766,1030
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1754,910,1791,992
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1784,955,1855,993
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,1952,888,1990,962
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,1835,930,1866,948
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,2597,924,2656,1034
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,2839,935,2877,991
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,2915,985,2992,1024
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_standing_penguin,2725,916,2747,949
Screenshot from R0010031_st.MP4 - 3.jpg,3840,1920,adult_toboggan_penguin,3537,1025,3566,1038
Screenshot from R0010014_st.MP4 - 20.jpg,3840,1920,adult_standing_penguin,311,1072,366,1134
Screenshot from R0010014_st.MP4 - 20.jpg,3840,1920,adult_toboggan_penguin,490,1031,557,1066
Screenshot from R0010014_st.MP4 - 20.jpg,3840,1920,researcher,2249,885,2480,1179
Screenshot from R0010014_st.MP4 - 20.jpg,3840,1920,researcher,2867,1194,3084,1422
Screenshot from R0010014_st.MP4 - 20.jpg,3840,1920,adult_toboggan_penguin,3213,1197,3247,1220
Screenshot from R0010014_st.MP4 - 20.jpg,3840,1920,adult_toboggan_penguin,3151,1184,3189,1200
Screenshot from R0010028_st.MP4 - 17.jpg,3840,1920,researcher,1,674,554,1583
Screenshot from R0010028_st.MP4 - 17.jpg,3840,1920,adult_standing_penguin,920,849,1038,1072
Screenshot from R0010028_st.MP4 - 17.jpg,3840,1920,adult_toboggan_penguin,1036,953,1163,1015
